Edad,Estrato,Carrera,Genero,Coctel_ID,Calificacion
27,5,medicina,femenino,17830,4
22,3,sistemas,masculino,11060,5
25,2,administracion,masculino,11382,5
25,3,arquitectura,masculino,15409,4
27,5,ingenieria,femenino,12916,5
26,5,derecho,femenino,14482,1
19,3,diseño,femenino,12786,3
21,4,ingenieria,femenino,11242,3
22,1,administracion,femenino,11991,5
22,5,arquitectura,femenino,178330,5
29,4,medicina,masculino,12089,5
25,1,sistemas,masculino,12764,2
24,5,ingenieria,masculino,16047,1
23,4,derecho,masculino,13377,5
18,1,sistemas,masculino,17193,2
19,2,sistemas,femenino,17044,1
19,2,derecho,femenino,16250,1
24,5,administracion,masculino,12820,4
23,1,medicina,masculino,12784,5
19,3,medicina,femenino,12782,5
27,5,medicina,masculino,178368,4
19,1,derecho,masculino,14642,4
22,6,sistemas,masculino,15825,2
18,1,medicina,masculino,17830,4
18,2,sistemas,masculino,178350,4
24,4,arquitectura,femenino,13070,4
20,6,diseño,masculino,15409,3
24,4,derecho,masculino,17120,5
25,2,medicina,masculino,13202,3
18,2,sistemas,femenino,13206,3
21,3,medicina,masculino,178370,3
26,2,medicina,masculino,11462,4
28,5,medicina,femenino,12618,1
24,1,arquitectura,femenino,11387,3
22,2,sistemas,masculino,178309,4
19,6,arquitectura,masculino,14456,3
25,3,arquitectura,masculino,12442,5
18,4,medicina,femenino,12690,5
25,5,ingenieria,masculino,11120,4
20,4,arquitectura,femenino,11416,5
24,2,derecho,masculino,11423,5
23,6,ingenieria,femenino,14456,1
27,3,derecho,masculino,11963,5
19,5,ingenieria,masculino,11989,1
30,2,diseño,femenino,12668,4
30,6,diseño,femenino,17192,4
22,2,diseño,femenino,11844,5
19,5,diseño,femenino,15853,1
23,3,arquitectura,femenino,17833,4
22,4,arquitectura,masculino,15082,4
25,4,administracion,masculino,17108,4
28,2,arquitectura,femenino,11124,5
22,3,sistemas,femenino,178349,4
28,3,diseño,femenino,13837,3
29,6,diseño,femenino,12944,5
20,6,ingenieria,masculino,11021,5
29,4,diseño,masculino,178352,5
21,5,medicina,masculino,17187,5
19,2,arquitectura,femenino,14752,1
23,3,sistemas,masculino,12452,5
25,4,derecho,femenino,11368,1
26,3,diseño,masculino,178363,3
30,4,derecho,masculino,12674,1
25,4,arquitectura,femenino,11989,4
23,5,diseño,femenino,15761,5
27,4,diseño,masculino,16178,5
29,5,medicina,femenino,11938,2
26,1,sistemas,masculino,15511,5
20,3,diseño,masculino,11339,3
26,3,ingenieria,femenino,11524,3
27,6,administracion,masculino,16158,4
29,2,medicina,femenino,15825,5
28,6,medicina,masculino,178370,4
26,4,arquitectura,masculino,12196,2
29,6,medicina,masculino,13751,4
22,6,arquitectura,masculino,11936,5
23,6,arquitectura,masculino,14842,1
18,4,diseño,femenino,14642,3
26,2,arquitectura,masculino,17044,5
18,5,sistemas,masculino,13332,1
18,3,sistemas,femenino,12706,5
26,2,sistemas,femenino,17247,3
30,2,ingenieria,femenino,14610,3
22,5,arquitectura,femenino,16311,5
22,3,sistemas,masculino,17006,4
30,3,medicina,masculino,17204,5
19,6,medicina,femenino,11023,4
19,6,arquitectura,masculino,12746,4
28,5,arquitectura,femenino,178358,3
24,3,administracion,masculino,14209,3
29,3,ingenieria,masculino,11338,3
23,1,administracion,femenino,13499,5
19,6,arquitectura,masculino,17830,5
21,6,diseño,masculino,11844,5
28,3,administracion,femenino,11566,3
30,5,diseño,masculino,17198,2
29,3,derecho,femenino,13214,2
19,3,ingenieria,femenino,12702,5
21,3,medicina,masculino,11472,4
29,5,diseño,masculino,14888,3
23,2,arquitectura,masculino,17114,3
28,6,ingenieria,masculino,11369,5
18,6,derecho,femenino,12916,3
21,6,ingenieria,masculino,12162,3
26,3,derecho,femenino,14538,3
20,3,ingenieria,femenino,17044,4
18,1,ingenieria,femenino,16987,2
29,1,medicina,femenino,14688,4
28,5,derecho,masculino,15254,4
19,6,derecho,femenino,12734,3
30,5,arquitectura,femenino,16985,3
21,5,arquitectura,femenino,11014,1
21,4,administracion,femenino,178348,2
30,5,arquitectura,masculino,16031,5
23,5,sistemas,masculino,13861,4
30,4,diseño,masculino,11524,4
28,6,diseño,masculino,14842,5
24,1,administracion,masculino,11407,4
25,3,sistemas,masculino,15853,4
24,1,ingenieria,masculino,11007,1
25,6,ingenieria,masculino,15254,1
28,4,diseño,femenino,16987,4
28,4,arquitectura,masculino,11991,4
25,5,derecho,femenino,16951,5
26,6,derecho,femenino,17206,5
23,2,arquitectura,masculino,11106,4
30,4,sistemas,masculino,16967,4
27,6,derecho,femenino,13501,1
25,4,administracion,masculino,15409,2
21,2,arquitectura,femenino,17245,1
26,6,diseño,femenino,12696,3
22,6,ingenieria,femenino,178348,1
30,6,medicina,femenino,178309,5
19,6,medicina,masculino,13202,4
18,5,sistemas,femenino,17204,2
28,6,sistemas,masculino,16041,5
24,4,arquitectura,femenino,12460,4
29,1,medicina,masculino,15515,3
18,5,arquitectura,masculino,11008,5
22,3,arquitectura,femenino,178327,4
23,6,ingenieria,femenino,11320,5
27,2,diseño,masculino,11604,1
29,4,sistemas,femenino,15082,3
22,6,arquitectura,femenino,11961,5
30,3,medicina,femenino,17830,4
22,5,arquitectura,masculino,12190,3
23,3,ingenieria,femenino,11844,2
18,3,diseño,masculino,11326,5
18,3,administracion,femenino,17213,4
29,2,administracion,femenino,14586,4
23,3,arquitectura,masculino,11602,3
24,5,administracion,femenino,12914,4
25,1,medicina,femenino,13214,5
30,3,diseño,femenino,17213,4
23,4,derecho,femenino,12672,3
29,1,sistemas,femenino,14366,2
28,6,diseño,masculino,12914,3
30,5,medicina,masculino,15841,4
21,1,sistemas,masculino,17255,4
20,2,derecho,masculino,17245,4
25,3,derecho,masculino,15403,4
20,3,diseño,masculino,12067,5
25,3,ingenieria,femenino,16178,1
26,2,administracion,masculino,15226,4
24,6,diseño,femenino,11124,3
23,1,diseño,masculino,11416,4
25,2,administracion,masculino,15254,5
20,5,arquitectura,femenino,16990,1
26,5,administracion,masculino,16942,3
29,4,diseño,femenino,11391,3
25,2,diseño,femenino,11580,4
29,2,arquitectura,femenino,14888,5
30,6,arquitectura,femenino,12474,5
21,1,administracion,masculino,13192,5
24,5,sistemas,femenino,12071,3
19,5,ingenieria,femenino,12752,1
21,3,medicina,femenino,12738,1
29,5,sistemas,masculino,15409,2
28,6,administracion,femenino,13837,4
28,6,administracion,femenino,17177,2
24,1,derecho,masculino,12460,4
19,1,ingenieria,masculino,11558,2
19,6,medicina,masculino,11566,5
29,1,derecho,masculino,11666,2
24,1,ingenieria,masculino,178309,3
27,4,administracion,femenino,178333,5
29,5,arquitectura,masculino,178348,4
25,2,derecho,femenino,11326,4
25,6,diseño,femenino,12452,4
28,6,diseño,femenino,16311,5
22,4,diseño,masculino,13675,4
24,4,diseño,masculino,17120,4
22,3,arquitectura,masculino,17208,3
25,1,administracion,masculino,12670,1
24,6,medicina,masculino,178357,5
27,2,arquitectura,masculino,17829,1
26,5,sistemas,femenino,15853,4
30,5,arquitectura,femenino,14782,4
23,3,derecho,masculino,178360,4
27,5,arquitectura,masculino,16991,2
25,2,diseño,masculino,17203,3
27,2,administracion,femenino,14167,4
18,2,ingenieria,masculino,11375,4
20,6,derecho,masculino,17181,3
23,4,administracion,femenino,178328,5
23,2,diseño,femenino,178307,4
22,6,medicina,femenino,13971,2
27,4,diseño,masculino,17241,1
20,1,sistemas,masculino,12988,3
24,5,sistemas,masculino,11202,4
21,2,derecho,femenino,17825,1
26,5,arquitectura,femenino,11424,4
22,4,medicina,masculino,12782,1
30,2,sistemas,masculino,11936,4
27,2,ingenieria,femenino,14538,4
22,4,diseño,masculino,17210,4
26,4,arquitectura,masculino,15427,4
25,2,derecho,masculino,17256,3
23,5,derecho,femenino,12726,1
19,3,arquitectura,masculino,17248,3
23,4,diseño,masculino,12724,3
29,6,ingenieria,femenino,11690,5
26,1,derecho,femenino,17228,2
18,4,arquitectura,masculino,17006,5
19,3,arquitectura,femenino,12718,4
30,2,derecho,masculino,12446,3
21,3,medicina,masculino,17217,5
25,2,arquitectura,femenino,11120,4
23,6,sistemas,femenino,17141,3
30,1,arquitectura,femenino,178368,2
19,4,diseño,femenino,13072,4
20,4,arquitectura,masculino,14095,4
30,2,sistemas,femenino,17835,5
26,4,diseño,femenino,17044,3
28,3,sistemas,masculino,14860,4
29,5,medicina,femenino,11936,1
18,3,diseño,masculino,17206,5
18,3,sistemas,femenino,13621,1
26,6,sistemas,femenino,11390,5
25,6,derecho,masculino,12776,5
29,5,administracion,femenino,11224,3
29,3,sistemas,masculino,13535,5
20,4,sistemas,femenino,11222,1
19,6,derecho,femenino,11983,4
26,3,medicina,masculino,17176,4
25,3,sistemas,femenino,11664,4
25,2,administracion,masculino,17178,3
19,3,arquitectura,femenino,12784,3
19,4,medicina,femenino,178371,4
26,5,derecho,masculino,15328,1
20,2,diseño,femenino,13202,5
25,2,sistemas,femenino,14956,3
30,3,diseño,masculino,14195,1
19,5,sistemas,masculino,17255,3
27,3,medicina,femenino,13847,5
20,2,arquitectura,femenino,16967,2
29,6,sistemas,femenino,11000,1
21,4,administracion,femenino,17246,4
29,1,administracion,femenino,11983,5
21,3,administracion,masculino,11472,5
23,2,ingenieria,femenino,11985,5
29,3,medicina,femenino,15825,1
30,5,sistemas,femenino,17006,2
29,1,derecho,femenino,178323,5
29,5,sistemas,masculino,11991,3
27,2,medicina,masculino,178368,5
18,4,diseño,femenino,11670,1
29,3,arquitectura,masculino,11524,2
27,6,arquitectura,femenino,11202,2
26,1,medicina,masculino,16995,5
22,6,derecho,femenino,17196,2
27,1,diseño,femenino,17826,5
28,1,medicina,masculino,15184,5
29,1,derecho,masculino,17015,4
20,4,arquitectura,masculino,17267,5
25,5,arquitectura,masculino,12057,3
24,6,derecho,masculino,15997,5
30,2,arquitectura,masculino,17189,5
29,6,administracion,femenino,12820,3
19,4,sistemas,masculino,12734,2
29,5,arquitectura,masculino,17828,5
26,5,arquitectura,masculino,17246,5
18,3,sistemas,femenino,12450,3
20,2,derecho,masculino,17209,4
20,5,derecho,masculino,17027,5
18,2,ingenieria,femenino,17835,3
20,2,sistemas,femenino,14181,5
26,1,medicina,femenino,12736,4
18,6,ingenieria,femenino,12127,2
21,4,ingenieria,femenino,13070,3
24,2,medicina,masculino,11983,4
30,2,medicina,masculino,12914,3
29,5,arquitectura,femenino,17826,2
18,5,administracion,femenino,178342,2
29,1,sistemas,masculino,12772,4
19,3,sistemas,masculino,17177,2
30,2,sistemas,femenino,12256,5
18,2,arquitectura,femenino,17108,2
19,3,sistemas,masculino,17044,2
24,1,diseño,femenino,12720,5
24,3,administracion,femenino,17228,5
20,6,ingenieria,masculino,14157,3
25,2,diseño,femenino,13128,5
29,2,sistemas,masculino,17833,5
30,2,medicina,masculino,15082,4
18,6,sistemas,masculino,17267,5
29,5,sistemas,femenino,11602,2
29,4,sistemas,femenino,12916,1
22,2,sistemas,masculino,12746,5
26,4,administracion,masculino,14378,4
18,1,ingenieria,masculino,17190,1
25,1,ingenieria,masculino,15328,5
30,1,medicina,masculino,16985,3
24,2,derecho,masculino,11390,4
19,6,sistemas,femenino,17208,3
28,3,arquitectura,masculino,14688,1
29,1,arquitectura,femenino,11989,3
18,2,ingenieria,femenino,178362,3
28,3,diseño,masculino,11002,5
24,2,derecho,masculino,12402,4
21,5,derecho,masculino,17186,3
25,1,arquitectura,masculino,12107,4
29,1,arquitectura,masculino,11872,5
19,3,derecho,masculino,178311,5
30,1,ingenieria,masculino,13200,2
23,6,diseño,masculino,15639,2
23,3,derecho,femenino,11983,1
22,5,sistemas,femenino,14610,5
21,1,sistemas,masculino,13070,1
26,6,arquitectura,masculino,17211,5
20,1,derecho,femenino,17182,5
18,5,derecho,masculino,178346,5
22,5,administracion,masculino,12766,5
27,5,ingenieria,femenino,12714,2
20,3,sistemas,femenino,12474,3
24,4,diseño,femenino,17204,4
18,1,administracion,masculino,13056,5
30,1,derecho,femenino,14594,4
27,5,derecho,femenino,11664,1
29,4,diseño,masculino,11938,5
18,2,sistemas,masculino,17202,3
20,5,sistemas,femenino,178371,5
29,1,administracion,femenino,14602,5
27,5,arquitectura,masculino,17203,1
23,2,derecho,femenino,13861,4
19,2,sistemas,femenino,17252,1
18,3,derecho,femenino,15639,4
28,2,administracion,femenino,13535,3
30,4,arquitectura,masculino,11938,5
27,3,ingenieria,masculino,13395,5
21,2,derecho,femenino,12572,4
29,5,administracion,masculino,178335,4
29,3,medicina,femenino,17194,1
28,5,medicina,femenino,12720,1
28,6,diseño,masculino,12452,4
22,3,diseño,masculino,11021,1
30,2,administracion,masculino,12688,1
28,1,arquitectura,masculino,178315,5
27,5,arquitectura,masculino,11664,5
26,4,arquitectura,femenino,178316,3
29,5,derecho,femenino,178335,2
27,6,medicina,masculino,17189,5
18,5,administracion,masculino,178338,4
27,4,diseño,femenino,17207,4
30,6,sistemas,masculino,12758,4
29,5,arquitectura,femenino,11524,2
23,6,administracion,masculino,16992,2
21,5,sistemas,masculino,12726,5
29,4,administracion,masculino,13196,4
19,5,diseño,masculino,11580,4
24,6,derecho,masculino,12630,3
22,6,ingenieria,masculino,17824,2
25,2,sistemas,masculino,11003,4
21,6,diseño,masculino,17202,4
26,3,sistemas,masculino,17826,3
30,2,ingenieria,femenino,12127,4
30,6,diseño,masculino,12067,5
30,3,administracion,femenino,11106,3
18,1,sistemas,masculino,11938,5
23,2,arquitectura,masculino,14594,4
23,2,diseño,masculino,17836,2
23,1,derecho,masculino,12954,5
25,6,diseño,femenino,17122,5
28,2,diseño,femenino,13128,5
22,5,sistemas,masculino,11870,4
25,5,derecho,masculino,14642,3
18,5,medicina,femenino,12308,5
28,2,administracion,femenino,11938,5
23,4,derecho,femenino,13328,4
19,3,administracion,masculino,11959,4
29,6,sistemas,femenino,12786,4
20,2,arquitectura,masculino,17196,5
28,1,diseño,masculino,11604,5
21,4,sistemas,masculino,16196,3
25,2,administracion,femenino,178311,5
27,3,diseño,femenino,15941,1
23,2,diseño,femenino,11728,5
19,3,diseño,masculino,12097,5
25,6,derecho,masculino,11566,2
19,6,administracion,femenino,17204,4
22,5,ingenieria,masculino,12944,3
29,2,medicina,femenino,178311,5
21,3,arquitectura,femenino,17196,5
25,1,diseño,masculino,11106,5
22,4,derecho,masculino,12452,1
18,1,ingenieria,femenino,11602,4
21,4,arquitectura,femenino,12450,5
25,2,arquitectura,femenino,13936,5
30,1,ingenieria,femenino,16963,5
20,3,diseño,masculino,12988,4
27,3,diseño,masculino,11991,3
19,1,diseño,masculino,15743,2
25,6,derecho,masculino,13621,5
19,3,ingenieria,femenino,17829,3
23,4,arquitectura,masculino,11415,2
22,6,arquitectura,masculino,16984,4
25,1,derecho,femenino,11407,3
28,4,diseño,femenino,178334,5
29,3,medicina,femenino,11959,3
19,1,administracion,masculino,11390,1
26,2,diseño,femenino,14366,5
18,3,sistemas,femenino,17248,3
26,2,medicina,femenino,178323,4
18,3,derecho,femenino,12782,3
28,6,medicina,masculino,12720,4
24,5,ingenieria,femenino,17254,3
27,4,arquitectura,femenino,17218,4
25,6,derecho,femenino,17180,5
25,3,ingenieria,masculino,17211,2
29,1,derecho,femenino,16942,1
28,4,derecho,femenino,16963,4
25,6,derecho,femenino,11690,3
25,2,medicina,masculino,14978,2
23,2,ingenieria,masculino,15082,5
19,4,administracion,masculino,11023,4
22,4,administracion,femenino,15515,4
29,3,ingenieria,masculino,178368,5
30,6,diseño,masculino,17035,5
18,3,medicina,femenino,17198,5
22,4,diseño,femenino,11009,3
18,1,sistemas,masculino,11288,3
29,4,derecho,masculino,11566,3
23,4,medicina,masculino,14378,5
29,4,derecho,femenino,12798,4
25,6,administracion,femenino,178360,3
25,4,administracion,masculino,12672,2
26,3,derecho,masculino,12890,4
30,1,sistemas,femenino,17828,5
18,1,sistemas,masculino,17824,4
20,3,derecho,masculino,14688,1
21,4,arquitectura,femenino,14888,4
22,6,derecho,femenino,17245,5
19,2,derecho,masculino,12706,4
27,4,ingenieria,femenino,11462,2
22,4,diseño,femenino,17228,3
23,1,sistemas,masculino,17840,5
25,4,sistemas,masculino,15825,4
25,5,arquitectura,femenino,12434,4
18,2,sistemas,femenino,11324,5
25,4,medicina,masculino,178330,4
19,2,derecho,masculino,11106,4
20,6,administracion,masculino,12528,5
30,1,arquitectura,masculino,11382,5
20,4,ingenieria,femenino,11382,2
21,5,sistemas,femenino,11524,2
27,4,derecho,masculino,178363,3
24,4,diseño,masculino,15825,4
28,1,arquitectura,femenino,12528,5
25,6,sistemas,masculino,11202,3
29,2,ingenieria,femenino,15761,2
25,6,administracion,femenino,11602,3
28,5,derecho,masculino,17267,3
28,5,derecho,masculino,11524,5
29,5,medicina,femenino,17830,3
19,3,sistemas,masculino,17837,3
20,2,ingenieria,masculino,12734,5
29,1,sistemas,masculino,17197,4
22,6,ingenieria,femenino,11963,4
22,3,administracion,femenino,17826,2
20,1,medicina,masculino,17176,5
19,1,administracion,femenino,13200,4
30,3,sistemas,femenino,14538,2
26,6,derecho,masculino,17225,4
21,2,ingenieria,masculino,12071,5
18,1,administracion,femenino,11664,5
23,6,sistemas,masculino,12698,5
19,5,diseño,masculino,12688,5
26,4,diseño,femenino,17197,3
18,5,medicina,masculino,12914,5
21,1,medicina,masculino,12107,4
21,4,derecho,femenino,16047,3
29,6,arquitectura,masculino,11528,2
21,3,ingenieria,masculino,11602,3
29,6,ingenieria,femenino,12954,5
22,1,ingenieria,femenino,11387,4
24,1,medicina,femenino,12572,5
26,5,arquitectura,femenino,11415,3
19,3,medicina,femenino,16273,3
19,2,diseño,femenino,17219,5
30,2,administracion,masculino,178354,4
29,5,arquitectura,femenino,17210,4
18,4,arquitectura,femenino,11983,2
18,3,sistemas,masculino,16942,5
18,1,medicina,femenino,12528,4
25,4,diseño,masculino,17239,3
24,3,derecho,masculino,178368,2
18,1,administracion,masculino,11472,5
18,5,derecho,masculino,12758,2
23,4,arquitectura,masculino,17198,1
20,1,medicina,femenino,11338,5
19,5,diseño,femenino,15182,3
19,1,derecho,masculino,17213,2
28,6,diseño,femenino,12452,5
26,1,diseño,femenino,17254,4
27,3,diseño,masculino,11415,1
19,4,diseño,masculino,11408,3
22,3,medicina,masculino,12728,4
21,5,arquitectura,masculino,13499,5
28,2,ingenieria,masculino,16990,1
29,3,derecho,femenino,12402,4
25,6,medicina,masculino,14195,3
20,4,diseño,masculino,11009,4
20,3,sistemas,masculino,17249,4
23,2,administracion,masculino,178310,5
29,1,administracion,masculino,11558,5
18,1,administracion,masculino,178362,5
22,2,administracion,masculino,17252,1
30,6,derecho,masculino,14366,5
28,2,sistemas,femenino,12055,2
21,3,derecho,femenino,15328,4
26,2,diseño,femenino,15743,5
24,4,sistemas,femenino,12694,4
21,4,arquitectura,femenino,13535,5
30,4,diseño,masculino,14366,4
23,6,arquitectura,masculino,12434,4
27,6,ingenieria,masculino,17200,1
20,5,arquitectura,femenino,178368,4
19,2,arquitectura,masculino,12418,4
28,6,sistemas,masculino,17827,5
23,3,derecho,masculino,13675,2
21,5,sistemas,masculino,178346,5
27,4,derecho,femenino,13190,1
20,6,sistemas,masculino,11001,5
26,5,medicina,masculino,15328,4
23,3,diseño,masculino,12101,4
25,2,medicina,masculino,12097,4
23,5,ingenieria,femenino,13056,5
24,2,sistemas,masculino,13192,5
24,5,administracion,masculino,11462,4
23,5,sistemas,femenino,15825,2
28,6,diseño,masculino,17826,2
20,4,medicina,femenino,17206,2
25,3,sistemas,masculino,178358,4
27,2,sistemas,masculino,12196,3
19,3,administracion,masculino,15933,5
25,5,derecho,masculino,11124,3
26,3,sistemas,masculino,17248,4
28,5,derecho,masculino,11014,2
22,6,medicina,masculino,11202,5
25,1,medicina,femenino,12446,4
21,5,diseño,masculino,13936,4
19,6,ingenieria,femenino,11670,4
24,5,administracion,femenino,11224,3
28,6,sistemas,femenino,13200,4
19,2,sistemas,masculino,11542,5
25,4,diseño,masculino,12101,2
19,1,administracion,femenino,178357,1
24,1,arquitectura,masculino,12688,5
30,3,administracion,femenino,15182,5
22,5,ingenieria,masculino,11202,5
21,4,arquitectura,masculino,11251,2
24,2,ingenieria,femenino,12758,4
19,5,administracion,masculino,11368,5
20,5,arquitectura,masculino,11251,4
28,3,derecho,femenino,14888,2
